Time,X_o,Y_o,Z
10585.1666666667,-417355.915428925,4765872.11808224,0.811086953133082
10595.0133333333,-417313.618862141,4765919.46601087,0.79321237299873
10604.86,-417271.323152802,4765966.81333922,0.779712697744025
10614.7066666667,-417229.02830093,4766014.16006729,0.787460624563475
10624.5533333333,-417186.734306542,4766061.50619508,0.791969850927436
10634.4,-417144.441169657,4766108.85172258,0.775578298393594
10644.2466666667,-417102.148890295,4766156.19664979,0.787323014976562
10654.0933333333,-417059.857468474,4766203.54097668,0.779624397795778
10663.94,-417017.566904213,4766250.88470327,0.781273670444318
10673.7866666667,-416976.676689882,4766296.88464535,0.785235401804164
10683.6333333333,-416936.76916479,4766341.94163664,0.781584217940325
10693.48,-416896.862408818,4766386.99808417,0.775311669917482
10703.3266666667,-416856.956421983,4766432.05398793,0.771376360788329
10713.1733333333,-416817.051204301,4766477.10934792,0.776520567044019
10723.02,-416777.146755787,4766522.16416413,0.773354460040088
10732.8666666667,-416737.243076458,4766567.21843656,0.788039536223563
10742.7133333333,-416697.340166331,4766612.2721652,0.777277058105247
10752.56,-416657.43802542,4766657.32535005,0.787828573738839
10762.4066666667,-416617.536653743,4766702.37799109,0.787194611663347
10772.2533333333,-416577.636051315,4766747.43008834,0.776577653504165
10782.1,-416537.736218153,4766792.48164177,0.759034199505887
10791.9466666667,-416497.837154272,4766837.53265139,0.787010671934737
10801.7933333333,-416458.536548676,4766881.38052381,0.78063175427293
10811.64,-416420.19044016,4766923.30882586,0.780090977495572
10821.4866666667,-416381.845023577,4766965.23665683,0.798074029937786
10831.3333333333,-416343.500298941,4767007.16401673,0.764246398785631
10841.18,-416305.156266264,4767049.09090554,0.793426353398035
10851.0266666667,-416266.812925562,4767091.01732326,0.766128770769148
10860.8733333333,-416228.470276847,4767132.9432699,0.762941094588141
10870.72,-416190.128320133,4767174.86874544,0.764056713730529
10880.5666666667,-416151.787055433,4767216.79374988,0.782034229049415
10890.4133333333,-416113.446482762,4767258.71828321,0.765924849142176
10900.26,-416075.106602134,4767300.64234544,0.781746150769366
10910.1066666667,-416036.76741356,4767342.56593655,0.774875582213069
10919.9533333333,-415998.428917056,4767384.48905655,0.765368113342449
10929.8,-415960.091112635,4767426.41170542,0.780347930704299
10939.6466666667,-415919.720807781,4767470.4966897,0.782503973320968
10949.4933333333,-415877.839007193,4767516.18983223,0.785813927970511
10959.34,-415835.958031079,4767561.88241504,0.753582922762433
10969.1866666667,-415794.077879455,4767607.57443813,0.763332856164838
10979.0333333333,-415752.19855234,4767653.26590148,0.771743955199578
10988.88,-415710.320049752,4767698.9568051,0.758207970701838
10998.7266666667,-415668.442371707,4767744.64714898,0.782547642836146
11008.5733333333,-415626.565518224,4767790.33693311,0.768657598794841
11018.42,-415584.68948932,4767836.02615749,0.76414928784691
11028.2666666667,-415542.814285013,4767881.71482211,0.76974987694973
11038.1133333333,-415500.939905322,4767927.40292697,0.761664826940934
11047.96,-415459.066350263,4767973.09047206,0.774809146130928
11057.8066666667,-415417.193619854,4768018.77745738,0.760452108770265
11067.6533333333,-415375.321714113,4768064.46388291,0.763905627614497
11077.5,-415333.450633058,4768110.14974866,0.772015414183564
11087.3466666667,-415291.580376706,4768155.83505462,0.760419858264865
11097.1933333333,-415249.710945075,4768201.51980079,0.756070640249456
11107.04,-415207.842338183,4768247.20398715,0.761513633440421
11116.8866666667,-415165.974556047,4768292.8876137,0.759769273469589
11126.7333333333,-415124.107598686,4768338.57068044,0.761651994999172
11136.58,-415082.241466116,4768384.25318737,0.766268562040993
11146.4266666667,-415040.376158357,4768429.93513447,0.75590701232281
11156.2733333333,-414998.511675424,4768475.61652174,0.770318989087228
11166.12,-414956.648017336,4768521.29734917,0.769565268676025
11175.9666666667,-414915.603700985,4768565.82820632,0.758393840023307
11185.8133333333,-414875.773479168,4768608.65471919,0.764996261619656
11195.66,-414835.943994939,4768651.48073996,0.759506545768885
11205.5066666667,-414796.115248313,4768694.30626864,0.766189822912147
11215.3533333333,-414756.287239305,4768737.1313052,0.756779668992293
11225.2,-414716.45996793,4768779.95584966,0.763823859866028
11235.0466666667,-414676.633434202,4768822.779902,0.761830797059357
11244.8933333333,-414636.807638138,4768865.60346222,0.764067852362669
11254.74,-414596.982579751,4768908.42653031,0.751774423071002
11264.5866666667,-414557.158259057,4768951.24910628,0.743399938467161
11274.4333333333,-414517.33467607,4768994.07119012,0.759449225896365
11284.28,-414477.511830805,4769036.89278181,0.759846021397913
11294.1266666667,-414437.689723278,4769079.71388137,0.740340840406224
11303.9733333333,-414395.71833853,4769124.8011729,0.76431343408176
11313.82,-414352.35365046,4769171.35770327,0.767557972921766
11323.6666666667,-414308.98983617,4769217.91365185,0.750394725480124
11333.5133333333,-414265.626895679,4769264.46901862,0.745682661485563
11343.36,-414222.264829007,4769311.02380359,0.749187313497811
11353.2066666667,-414178.903636171,4769357.57800674,0.744810116728692
11363.0533333333,-414135.543317192,4769404.13162808,0.748853431845553
11372.9,-414092.18387209,4769450.68466759,0.755590055454587
11382.7466666667,-414048.825300882,4769497.23712527,0.75238461230659
11392.5933333333,-414005.467603589,4769543.78900112,0.765175990062671
11402.44,-413962.110780229,4769590.34029512,0.745141724413274
11412.2866666667,-413918.754830822,4769636.89100727,0.738959012461804
11422.1333333333,-413878.843213595,4769679.94605515,0.748717452228332
11431.98,-413840.24211895,4769721.67118188,0.761705694665562
11441.8266666667,-413801.641721091,4769763.39584111,0.762088132060009
11451.6733333333,-413763.042020031,4769805.12003283,0.736468454034978
11461.52,-413724.443015784,4769846.84375703,0.740171746691765
11471.3666666667,-413685.844708363,4769888.56701372,0.760856284699628
11481.2133333333,-413647.247097783,4769930.28980289,0.758045086704932
11491.06,-413608.650184057,4769972.01212454,0.732398455516879
11500.9066666667,-413570.053967199,4770013.73397865,0.729931324964085
11510.7533333333,-413531.458447222,4770055.45536524,0.756762924153157
11520.6,-413492.86362414,4770097.17628429,0.743127140037784
11530.4466666667,-413454.269497967,4770138.89673579,0.732523166055206
11540.2933333333,-413415.676068716,4770180.61671975,0.746330038260577
11550.14,-413377.083336402,4770222.33623616,0.756060157223246
11559.9866666667,-413338.491301037,4770264.05528502,0.759562357577579
11569.8333333333,-413299.899962637,4770305.77386632,0.723578887247217
11579.68,-413261.309321213,4770347.49198005,0.758414300734674
11589.5266666667,-413222.719376781,4770389.20962622,0.744282707571622
11599.3733333333,-413184.130129353,4770430.92680482,0.735078543324566
11609.22,-413145.541578944,4770472.64351585,0.746115650269604
